Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Id,Venue,Venue Latitude,Venue Longitude,Venue Category Name
Woburn (137),43.766740239300006,-79.2285857671,4b7342eef964a520f4a42de3,Teriyaki Experience,43.78353928225575,-79.25311747735508,Japanese Restaurant
Woburn (137),43.766740239300006,-79.2285857671,4bb51a302f70c9b6f0bb8330,Milestones,43.77806010908817,-79.25532134026366,Restaurant
Woburn (137),43.766740239300006,-79.2285857671,4b61cc06f964a52072232ae3,Piazza Manna,43.77692261408464,-79.2518091806429,Italian Restaurant
Woburn (137),43.766740239300006,-79.2285857671,4d5dbd1b6947224b6314df70,New York Fries - Scarborough TC,43.77513479650295,-79.2568583601352,Restaurant
Woburn (137),43.766740239300006,-79.2285857671,4b6745e2f964a5201d452be3,Taco Bell,43.77550280775993,-79.25704943992173,Restaurant
Woburn (137),43.766740239300006,-79.2285857671,4c674ced7abde21e94536668,Ding Ho Chinese Food,43.75350728078251,-79.25354224810086,Chinese Restaurant
Woburn (137),43.766740239300006,-79.2285857671,4b913eeaf964a520d0ac33e3,Mr.Sub,43.7829,-79.252779,Restaurant
Woburn (137),43.766740239300006,-79.2285857671,4e1a034518a8166f739bee47,Manchu Wok,43.777159,-79.258637,Chinese Restaurant
Woburn (137),43.766740239300006,-79.2285857671,4b5f6327f964a52075b729e3,Scarborough Buffet,43.7783323119557,-79.23194027218204,Chinese Restaurant
Woodbine Corridor (64),43.6767729247,-79.3154073786,5859d15c1d21ba53f2f9b4ef,Lake Inez,43.672520212121675,-79.32071230366756,Asian Restaurant
Woodbine Corridor (64),43.6767729247,-79.3154073786,577852ed498e1c78edfc89ff,Budapest Restaurant,43.680946,-79.31011,Hungarian Restaurant
Woodbine Corridor (64),43.6767729247,-79.3154073786,4ae0c7a8f964a520638221e3,Udupi Palace,43.67247950462566,-79.32127455331215,Indian Restaurant
Woodbine Corridor (64),43.6767729247,-79.3154073786,4afc9816f964a520312422e3,Motimahal,43.672174809921415,-79.32253200796698,Indian Restaurant
Woodbine Corridor (64),43.6767729247,-79.3154073786,4ade8f19f964a5205b7621e3,Lahore Tikka House,43.67166839018913,-79.3247037631388,Pakistani Restaurant
Woodbine Corridor (64),43.6767729247,-79.3154073786,4bac30a2f964a52018ea3ae3,Bombay Chowpatty,43.67187525209221,-79.32411369274648,Indian Restaurant
Woodbine Corridor (64),43.6767729247,-79.3154073786,56f18e67498e352d787f8a34,Hakka Wow,43.672282,-79.322126,Indian Chinese Restaurant
Woodbine Corridor (64),43.6767729247,-79.3154073786,4bbcc0efa0a0c9b60ebd1a0f,Haandi 2000,43.67192914440453,-79.32366244535852,Indian Restaurant
Woodbine Corridor (64),43.6767729247,-79.3154073786,4af846f0f964a520c90b22e3,New Town Restaurant,43.67287967976408,-79.31948807998097,Diner
Woodbine Corridor (64),43.6767729247,-79.3154073786,4ad9052cf964a520301721e3,Regency Restaurant,43.672118220823734,-79.3224739756517,Indian Restaurant
Woodbine Corridor (64),43.6767729247,-79.3154073786,4d8d278a1d06b1f712942a3b,Gautama,43.67215025713003,-79.32287710601119,Indian Restaurant
Woodbine Corridor (64),43.6767729247,-79.3154073786,4b12cd56f964a5206d8e23e3,Occasions Restaurant,43.67320785674965,-79.31861239046192,Restaurant
Woodbine Corridor (64),43.6767729247,-79.3154073786,50d8aa0a498e6fa64475bc90,The Pantry,43.67274,-79.319281,Restaurant
Woodbine Corridor (64),43.6767729247,-79.3154073786,57b88eea498ed37ee6483223,Pizzeria Via Mercanti,43.672641,-79.319863,Italian Restaurant
Woodbine Corridor (64),43.6767729247,-79.3154073786,4b0b05fcf964a520b72b23e3,Sandy's Restaurant,43.68176625970266,-79.31051203868572,Asian Restaurant
Woodbine Corridor (64),43.6767729247,-79.3154073786,4ae4c793f964a5201b9e21e3,The Famous Indian Restaurant,43.672339,-79.321941,Indian Restaurant
Woodbine Corridor (64),43.6767729247,-79.3154073786,4c2795795c5ca593940648fe,Chandni Chowk,43.672316,-79.322638,Halal Restaurant
Woodbine Corridor (64),43.6767729247,-79.3154073786,56c12514cd10628ed1d54afe,Karma's Kitchen,43.671905,-79.323117,Tibetan Restaurant
Woodbine Corridor (64),43.6767729247,-79.3154073786,4c427065ce54e21eefc30c1a,Baldev Paan House,43.671861012130975,-79.3236844528519,Indian Restaurant
Woodbine Corridor (64),43.6767729247,-79.3154073786,4ae888cdf964a52035b021e3,Thai on Danforth,43.684258,-79.319065,Thai Restaurant
Woodbine Corridor (64),43.6767729247,-79.3154073786,4edd30c09adfe5cbe2818dc4,Lahori Taste & Burger House,43.6716559063876,-79.32458125378369,Indian Restaurant
Woodbine-Lumsden (60),43.694106742399995,-79.3111635266,4dbb444593a08f9274a06cda,The Rib House,43.693280788831586,-79.31577792632471,Diner
Woodbine-Lumsden (60),43.694106742399995,-79.3111635266,4c841690d92ea0930d355a72,Thai Wok,43.692789,-79.315951,Asian Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4baf981cf964a5203d0e3ce3,Fahmee Bakery & Jamaican Foods,43.81016961981095,-79.28011274320716,Caribbean Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4b93d4a7f964a520eb5334e3,Saravanaa Bhavan South Indian Restaurant,43.81011674776289,-79.26927478027933,Indian Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4c5ca3d1d25320a102dcc37a,Mona's Roti,43.79161325329546,-79.25101515799338,Caribbean Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4aee2557f964a52080d221e3,Samosa King - Embassy Restaurant,43.81015178654958,-79.25731635003477,Indian Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4bacd8e3f964a52080113be3,Babu Catering & Take Out,43.791720827884255,-79.25113186858357,Sri Lankan Restaurant
Agincourt North (129),43.8054405769,-79.266712166,540474fb498e979708c1eabb,Yummy Cantonese Restaurant 老西関腸粉,43.787567846730724,-79.26958536632105,Cantonese Restaurant
Agincourt North (129),43.8054405769,-79.266712166,58388814809a776da0e00646,Grandeur Palace 華丽宮 (Grandeur Palace 華麗宮),43.79788486462263,-79.27058461606062,Chinese Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4b802d15f964a520715930e3,Wonton Chai Noodle 雲吞仔,43.78772222037297,-79.26955187711835,Noodle House
Agincourt North (129),43.8054405769,-79.266712166,4d570727fb65236a7f600db4,Silver Spoon Pak-Indian Restaurant,43.79192991300102,-79.25125257024139,Indian Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4dacc7855da32d679da9ee55,Congee Town 太皇名粥,43.80903482487377,-79.26763433869755,Chinese Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4aedbb5df964a52069ce21e3,Asian Legend 味香村,43.78806782493317,-79.26676821861626,Chinese Restaurant
Agincourt North (129),43.8054405769,-79.266712166,55bab35d498e93feca7164ad,Sushi Legend,43.79660174223094,-79.27029194166151,Sushi Restaurant
Agincourt North (129),43.8054405769,-79.266712166,5377a256498ea252667e0f7b,Congee Me 小米粥鋪,43.787391662597656,-79.26838684082031,Chinese Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4b8033b8f964a520ed5b30e3,Vietnam Noodle Star 越華菀,43.80451639521751,-79.28731966720959,Vietnamese Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4eac9455b8f765aba0fc1bcc,Gourmet Malaysia 膳園,43.7881184598393,-79.26667771236072,Malay Restaurant
Agincourt North (129),43.8054405769,-79.266712166,58581034d25ded6c2984dc67,The Captain's Boil,43.788100937060236,-79.26508523996,Seafood Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4c39cce80a71c9b61e0443c9,Jesse Jr. (Filipino Foods & Restaurant),43.78756491773208,-79.26880977111882,Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4f74a739e4b0aef72c2dcbae,Pho Vietnam,43.80435712962199,-79.29056844455798,Vietnamese Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4bcb2930fb84c9b6da371e3e,Xe Lua Vietnamese Cuisine 火車頭,43.809224039056005,-79.26954724166934,Vietnamese Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4d728acd27ddb60cb58fcf1b,Restaurant 59,43.80387422834321,-79.28805852527513,Chinese Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4b50b100f964a520b72d27e3,El Pulgarcito,43.792647695283875,-79.25920775335268,Latin American Restaurant
Agincourt North (129),43.8054405769,-79.266712166,5542918b498ece80e087feeb,Kandahar Kabab,43.8125356994564,-79.2424192542242,Afghan Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4b89d3e3f964a520814f32e3,Dumpling King 東北餃子王,43.80682529076022,-79.28920024647647,Dumpling Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4aff5216f964a520503722e3,Remely's,43.79239788374231,-79.24956096643336,Filipino Restaurant
Agincourt North (129),43.8054405769,-79.266712166,5330a297498e0af77483884b,Borsalino,43.7881209225317,-79.26504908695252,Mediterranean Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4b29e021f964a520d4a324e3,Perfect Chinese Restaurant 雅瓊海鮮酒家,43.78777423062292,-79.27029393705004,Chinese Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4d168f2d25cda1439db770d6,Dumpling House 餃子莊,43.787208821092754,-79.26990941663193,Chinese Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4c8ad1c61eafb1f7320e7e35,Shanghai Dim Sum,43.78703615843197,-79.26938030256589,Chinese Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4d7b721d86cfa143a852b4a0,Royal Chinese Seafood Restaurant,43.82008744268092,-79.26152503205259,Asian Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4b76efd2f964a5204c6c2ee3,A1 Sweets,43.82062913495737,-79.26159186150353,Indian Restaurant
Agincourt North (129),43.8054405769,-79.266712166,52c46724498ed32ba537dbcd,Lac Vien Vietnamese Restaurant- Scarborough,43.81141550537656,-79.24320596883133,Vietnamese Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4cfd8b0734c1a0939df6500e,Jalandhar Meat Shop,43.820712,-79.261718,Indian Restaurant
Agincourt North (129),43.8054405769,-79.266712166,4bcb3e69511f95217304b1c7,Kally's Restaurant,43.798794,-79.24262,American Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4c5c9bee94fd0f47cb30c945,The Roti Hut,43.78727725968595,-79.25872401779647,Caribbean Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,540474fb498e979708c1eabb,Yummy Cantonese Restaurant 老西関腸粉,43.787567846730724,-79.26958536632105,Cantonese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4c5ca3d1d25320a102dcc37a,Mona's Roti,43.79161325329546,-79.25101515799338,Caribbean Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4b802d15f964a520715930e3,Wonton Chai Noodle 雲吞仔,43.78772222037297,-79.26955187711835,Noodle House
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4bdda89c587b2d7fd88a5409,One2 Snacks,43.787047925304336,-79.27665787813419,Asian Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4aedbb5df964a52069ce21e3,Asian Legend 味香村,43.78806782493317,-79.26676821861626,Chinese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4bacd8e3f964a52080113be3,Babu Catering & Take Out,43.791720827884255,-79.25113186858357,Sri Lankan Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,5377a256498ea252667e0f7b,Congee Me 小米粥鋪,43.787391662597656,-79.26838684082031,Chinese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4d2f8a98789a8cfa6b0826c6,In Cheon House Korean & Japanese Restaurant 인천관,43.78646767038441,-79.27569314969834,Korean Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4eac9455b8f765aba0fc1bcc,Gourmet Malaysia 膳園,43.7881184598393,-79.26667771236072,Malay Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4bf46644e5eba593d89e1f90,Fukuoka Sushi,43.78067935750718,-79.24732025929174,Sushi Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,58581034d25ded6c2984dc67,The Captain's Boil,43.788100937060236,-79.26508523996,Seafood Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4d570727fb65236a7f600db4,Silver Spoon Pak-Indian Restaurant,43.79192991300102,-79.25125257024139,Indian Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4c39cce80a71c9b61e0443c9,Jesse Jr. (Filipino Foods & Restaurant),43.78756491773208,-79.26880977111882,Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,57f5233a498ea7b30b08d1eb,Chipotle Mexican Grill,43.77641,-79.258069,Mexican Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,5990d28b666116729d364e82,Nando's,43.773113,-79.281166,Portuguese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,58388814809a776da0e00646,Grandeur Palace 華丽宮 (Grandeur Palace 華麗宮),43.79788486462263,-79.27058461606062,Chinese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,5abb985d64c8e111cb92d2d4,Jollibee,43.77315327239498,-79.28081316044927,Filipino Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,55bab35d498e93feca7164ad,Sushi Legend,43.79660174223094,-79.27029194166151,Sushi Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4ceaaf00baa6a1cd88673a6c,Swiss Chalet,43.77865947644688,-79.25683658173074,Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4d950a9d942ba0930c91328c,Whiteside Terrace Grille,43.77694182309464,-79.28278938056752,Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4be303c52fc7d13ae879083a,Beef Noodle Restaurant 老李牛肉麵,43.785937477135555,-79.27603076031062,Chinese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4b68adbef964a5209d862be3,Jimmy The Greek,43.77511179345589,-79.2571186919894,Greek Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,5330a297498e0af77483884b,Borsalino,43.7881209225317,-79.26504908695252,Mediterranean Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4c23a14ca852c9280ed0e16c,Patty King,43.77381844982371,-79.2681423412703,Fast Food Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4aef7cb8f964a520ccd821e3,Congee King,43.78590778606772,-79.27604151758148,Chinese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4b50b100f964a520b72d27e3,El Pulgarcito,43.792647695283875,-79.25920775335268,Latin American Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4b1b43d1f964a52057fa23e3,Jack Astor's Bar & Grill,43.77750229592645,-79.2545536457394,Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4ae32f7ff964a520699121e3,Moxie's Classic Grill,43.7762185272452,-79.25681965472799,American Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4b29e021f964a520d4a324e3,Perfect Chinese Restaurant 雅瓊海鮮酒家,43.78777423062292,-79.27029393705004,Chinese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,5785be37498e9bd8a28941b0,Scaddabush Italian Kitchen & Bar,43.77745990418128,-79.25435776816887,Italian Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4c8ad1c61eafb1f7320e7e35,Shanghai Dim Sum,43.78703615843197,-79.26938030256589,Chinese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4d168f2d25cda1439db770d6,Dumpling House 餃子莊,43.787208821092754,-79.26990941663193,Chinese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4bf025afc8d920a1bd799430,Fairview Seafood Chinese Cuisine,43.7929068448252,-79.23934784822218,Chinese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4aff5216f964a520503722e3,Remely's,43.79239788374231,-79.24956096643336,Filipino Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4fd273c6e4b0a1f0064594dc,The Only Cuisine 西域久保,43.78674606895496,-79.27085430184714,Chinese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4f5fa1a3e4b0037371bf13dd,KFC,43.7927,-79.2449,Fast Food Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,53925ee0498e8a555acfaea8,Global Imperial Cuisine 國寶軒,43.786719157990575,-79.2743816188499,Cantonese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4b107754f964a520147123e3,Joey Bravo's Italian Restaurant,43.788071,-79.265134,American Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,5c13fde435d3fc002cf9b8de,Katsuya,43.788227,-79.26725,Japanese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4b1c0007f964a520810024e3,Bistro Manila,43.78788483949941,-79.26699795232821,Filipino Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4b7342eef964a520f4a42de3,Teriyaki Experience,43.78353928225575,-79.25311747735508,Japanese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4be43c6dd4f7c9b67ad72320,Asia Spa,43.78795751326869,-79.26817059516907,Chinese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4b68a70df964a52014852be3,Thai Express,43.776692,-79.259162,Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4af711e1f964a520780522e3,Green Bamboo 青竹,43.78534584436866,-79.27764029905232,Vietnamese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4d2b495d6e27a143be653624,Grand Ocean Restaurant,43.78693261153702,-79.27423007314356,Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4bb74fea1344b7136f8e9e04,Fisherman Villa 褔臨門,43.78710781967966,-79.27593050538756,Hong Kong Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4baa46def964a520485a3ae3,South Sea Fish Village Chinese Restaurant,43.78620976205095,-79.27570140306393,Chinese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,5ab2ecc26adbf54f0096d0bd,Liwan Kitchen (Liwan Kitchen 荔湾肠粉),43.785515,-79.27568,Cantonese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,5356a07e498e14ef6198dbfd,HK Garden 花園餐廳,43.78666922108873,-79.27713800425371,Asian Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4bb51a302f70c9b6f0bb8330,Milestones,43.77806010908817,-79.25532134026366,Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4dc59024d164eb9c9ff28d6d,Honest Kitchen 漁苑食坊,43.784765,-79.277505,Chinese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,51c63374498edcb7ef2050fb,港島茶餐 Hong Kong Style Tea & Fast Food,43.797794342041016,-79.27088928222656,Hong Kong Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4d8bbe334037b1f7512acb5b,Canton Kitchen 廣東小炒,43.797772,-79.270981,Chinese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,5baa51cd7c891c003a8e4061,Mr.Sub,43.799095,-79.262205,Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4d33a22672a8b1f739b1a9d0,Fortune Dynasty Chinese Seafood Restaurant,43.791607,-79.250277,Chinese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4b5738d3f964a520c62b28e3,Best Friends Chinese Restaurant 會賓樓,43.791806,-79.250197,Chinese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4d12924012916dcb8e0fd78a,Chinese Feast,43.79209579830079,-79.24994675974084,Chinese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4c3e47951ef0d13a61199280,SINIPINO Chinese Restaurant & Take Out,43.79204592212362,-79.24971209461393,Chinese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4da8cddb4b22f071ea90010c,Sinopino,43.79206463761877,-79.2496095995856,Chinese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4e1a034518a8166f739bee47,Manchu Wok,43.777159,-79.258637,Chinese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4babf004f964a52025d73ae3,Sagano Japanese Restaurant,43.77664499933209,-79.28267609571084,Japanese Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4b6745e2f964a5201d452be3,Taco Bell,43.77550280775993,-79.25704943992173,Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4d5dbd1b6947224b6314df70,New York Fries - Scarborough TC,43.77513479650295,-79.2568583601352,Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4b61cc06f964a52072232ae3,Piazza Manna,43.77692261408464,-79.2518091806429,Italian Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4f3af36ae4b03e9c3678a5fe,Mucho Burrito Fresh Mexican Grill,43.795193,-79.240098,Mexican Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4ed51d2b8231c75edde00313,Harvey's,43.79518242700416,-79.2403319414093,Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4bcb3e69511f95217304b1c7,Kally's Restaurant,43.798794,-79.24262,American Restaurant
Agincourt South-Malvern West (128),43.788657551099995,-79.2656117966,4c684683f984a593228349f4,Sunrise Caribbean Restaurant,43.7928303634914,-79.23927955991051,Caribbean Restaurant
Alderwood (20),43.6049368959,-79.5416109273,537372a111d2b6ac30913ab4,The Burger's Priest,43.61695747652252,-79.54274104479197,Fast Food Restaurant
Alderwood (20),43.6049368959,-79.5416109273,4db2028d1e729fcc565fce81,Busters Fish House,43.59286342322491,-79.54004485440322,Seafood Restaurant
Alderwood (20),43.6049368959,-79.5416109273,56c8dbe9498e7033010ac0e5,JOEY Sherway,43.61309535370009,-79.55638480409485,Restaurant
Alderwood (20),43.6049368959,-79.5416109273,4c0e791e15c2ef3bcc3c1b08,George the Greek,43.59427166095413,-79.53394756473692,Greek Restaurant
Alderwood (20),43.6049368959,-79.5416109273,5657a408498e84091fe606ca,The Keg Steakhouse + Bar - Sherway,43.61314754030237,-79.55946554142054,Restaurant
Alderwood (20),43.6049368959,-79.5416109273,4c3ca84a4bc9a5938af8d271,Empanada Company,43.59221322794008,-79.54167854395196,South American Restaurant
Alderwood (20),43.6049368959,-79.5416109273,4c1c6184b4e62d7f3912db93,Burger King,43.61843371451339,-79.53970402479172,Fast Food Restaurant
Alderwood (20),43.6049368959,-79.5416109273,4bac00cff964a52039dd3ae3,Pulcinella,43.59344650264114,-79.53801168640616,Italian Restaurant
Alderwood (20),43.6049368959,-79.5416109273,56882590498e927bd11f87b7,Paramount Fine Foods,43.6173209584338,-79.54286659554938,Middle Eastern Restaurant
Alderwood (20),43.6049368959,-79.5416109273,4b241cc9f964a520586124e3,Red Lobster,43.614479,-79.558447,Seafood Restaurant
Alderwood (20),43.6049368959,-79.5416109273,5956e361f427de4e1b697d4b,Morocco House,43.609938,-79.54902,Moroccan Restaurant
Alderwood (20),43.6049368959,-79.5416109273,54ff7e7c498ece66e64fdafe,Dani Sushi,43.59556274207945,-79.52845737247,Sushi Restaurant
Alderwood (20),43.6049368959,-79.5416109273,4aea5858f964a52023bb21e3,The Grille,43.61737425190027,-79.54286250478202,Diner
Alderwood (20),43.6049368959,-79.5416109273,56c73a10cd104ef535e70bbb,Beaumont Kitchen,43.611953230534105,-79.55447950900914,Restaurant
Alderwood (20),43.6049368959,-79.5416109273,56367fce498ee642731096a2,Chipotle Mexican Grill,43.6116933,-79.557183,Mexican Restaurant
Alderwood (20),43.6049368959,-79.5416109273,4c4b383c9c8d2d7f6d74ab6a,IKEA Restaurant,43.618156,-79.53455,Fast Food Restaurant
Alderwood (20),43.6049368959,-79.5416109273,4ad4c05cf964a520caf520e3,Via Allegro Ristorante,43.61492141196752,-79.55710732525009,Italian Restaurant
Alderwood (20),43.6049368959,-79.5416109273,4b523256f964a520176f27e3,Wendy’s,43.61766613630218,-79.53959875189412,Fast Food Restaurant
Alderwood (20),43.6049368959,-79.5416109273,4b76fa4af964a520a9702ee3,Thai Express,43.611693,-79.557183,Restaurant
Alderwood (20),43.6049368959,-79.5416109273,4b15a819f964a520e7b123e3,The Pickle Barrel,43.61151292873419,-79.55519730329371,Restaurant
Alderwood (20),43.6049368959,-79.5416109273,4d3b6742039eb60ce4fcf49c,Mr.Sub,43.593191,-79.537885,Restaurant
Alderwood (20),43.6049368959,-79.5416109273,4b9e5dc4f964a52053dd36e3,Villa Madina,43.61126431907179,-79.5569424988165,Falafel Restaurant
Alderwood (20),43.6049368959,-79.5416109273,4f3c03a8e4b0cdda84c66e37,The Construction Site,43.61134503301584,-79.5569844029346,American Restaurant
Alderwood (20),43.6049368959,-79.5416109273,4b76e12df964a520a7662ee3,Koryo Korean BBQ,43.611381129736195,-79.55698267845673,Korean Restaurant
Alderwood (20),43.6049368959,-79.5416109273,4fff6eb0e4b0885767738115,Ikea Swedish Market & Bistro,43.61800473153589,-79.53441511024121,Fast Food Restaurant
Alderwood (20),43.6049368959,-79.5416109273,58210b112db9f34bb29dcbf4,Bourbon St. Grill,43.613182,-79.558551,Asian Restaurant
Alderwood (20),43.6049368959,-79.5416109273,4c79ba4381bca0930994fe14,Mai-Mai Restaurant & Tavern,43.59707452795699,-79.52315969505716,Chinese Restaurant
Alderwood (20),43.6049368959,-79.5416109273,4b61d93cf964a520cd262ae3,Taco Bell,43.61733591626051,-79.54409585611899,Restaurant
Annex (95),43.6715854351,-79.4040006243,4c62c59ce1621b8dd0332453,Roti Cuisine of India,43.67461834990478,-79.40824866273744,Indian Restaurant
Annex (95),43.6715854351,-79.4040006243,4df15e3c1f6e818dadf7afc0,Fresh on Bloor,43.66675488472059,-79.40349130034014,Vegetarian / Vegan Restaurant
Annex (95),43.6715854351,-79.4040006243,50abfac3e4b05922967ebe89,Rose & Sons,43.6756684758828,-79.40361659752443,American Restaurant
Annex (95),43.6715854351,-79.4040006243,4dd5c8762271c5d36d13e5c1,Playa Cabana,43.67611179256714,-79.4012790354265,Mexican Restaurant
Annex (95),43.6715854351,-79.4040006243,4ad4c05cf964a520f1f520e3,L'Unita Restaurant,43.674387404879205,-79.39648826123504,Italian Restaurant
Annex (95),43.6715854351,-79.4040006243,4ad4c061f964a5208df720e3,Mistura,43.67428461619599,-79.398425962694,Italian Restaurant
Annex (95),43.6715854351,-79.4040006243,4ad4c061f964a5208ff720e3,Real Thailand Restaurant,43.66655676709821,-79.40465745192407,Thai Restaurant
Annex (95),43.6715854351,-79.4040006243,4ad4c061f964a520a3f720e3,Joso's,43.67483469176536,-79.39617148340865,Mediterranean Restaurant
Annex (95),43.6715854351,-79.4040006243,5320f2ae498e89e0a7064fac,The Original Gyro Grill,43.66662059602154,-79.40554379665828,Greek Restaurant
Annex (95),43.6715854351,-79.4040006243,4ad4c061f964a52099f720e3,Live Organic Food Bar,43.67505287052667,-79.40671518307245,Vegetarian / Vegan Restaurant
Annex (95),43.6715854351,-79.4040006243,5c5f10e4bf7dde002cef8172,Fet Zun,43.675147,-79.406346,Middle Eastern Restaurant
